poi_id,osm_type,osm_id,name,name_clean,category,subcategory,zone,latitude,longitude,amenity,tourism,shop,cuisine,opening_hours,phone,website,source,source_url,extracted_at,raw_tags,is_direct_competitor,is_food_alternative,is_demand_point,is_supporting_facility
OSM-2935,way,364771002,SDN GENDINGAN 2,sdn gendingan 2,school,amenity:school,Gamping,-7.7378491,110.2993719,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""JL. GODIAN SEYEGAN"", ""amenity"": ""school"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""plastered"", ""building:walls"": ""brick"", ""name"": ""SDN GENDINGAN 2"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2936,way,364771194,SDN GENDINGAN 1,sdn gendingan 1,school,amenity:school,Gamping,-7.7381021,110.2988658,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""JL. GODIAN SEYEGAN"", ""amenity"": ""school"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""plastered"", ""building:walls"": ""brick"", ""name"": ""SDN GENDINGAN 1"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2937,way,364771256,SLB Dharma Putra,slb dharma putra,school,amenity:school,Gamping,-7.7380623,110.2997547,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SLB Dharma Putra""}",false,false,true,false
OSM-2938,way,364771487,SMP MUHAMMADYAH GROGOL,smp muhammadyah grogol,school,amenity:school,Gamping,-7.7401313,110.3020566,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""JL. GROGOL"", ""amenity"": ""school"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""plastered"", ""building:walls"": ""brick"", ""name"": ""SMP MUHAMMADYAH GROGOL"", ""school:type_idn"": ""smp""}",false,false,true,false
OSM-2939,way,364953094,SDN KANDANGAN II,sdn kandangan ii,school,amenity:school,Gamping,-7.7426622,110.2820771,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""JL. PENDEAN"", ""amenity"": ""school"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""plastered"", ""building:walls"": ""brick"", ""name"": ""SDN KANDANGAN II"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2940,way,390010632,Kantor Sekolah SMKI,kantor sekolah smki,school,amenity:school,Gamping,-7.8160364,110.3494705,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""Kantor Sekolah SMKI""}",false,false,true,false
OSM-2941,way,390010643,SMM Yogyakarta,smm yogyakarta,school,amenity:school,Gamping,-7.8142109,110.3501024,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SMM Yogyakarta""}",false,false,true,false
OSM-2942,way,418522131,,,guest_house,tourism:guest_house,Gamping,-7.7994476,110.3482088,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""house"", ""building:levels"": ""2"", ""building:roof"": ""tile"", ""building:walls"": ""concrete"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-2943,way,418522151,,,school,amenity:school,Gamping,-7.7988123,110.3483154,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""school"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:walls"": ""concrete"", ""education"": ""school""}",false,false,true,false
OSM-2944,way,418908256,,,school,amenity:school,Gamping,-7.8009355,110.3383905,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""school""}",false,false,true,false
OSM-2945,way,418961407,SMP 1 Kasihan,smp 1 kasihan,school,amenity:school,Gamping,-7.8001764,110.3396049,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""name"": ""SMP 1 Kasihan"", ""school:type_idn"": ""smp""}",false,false,true,false
OSM-2946,way,463887740,SMA 1 kasihan,sma 1 kasihan,school,amenity:school,Gamping,-7.8179319,110.3496271,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""name"": ""SMA 1 kasihan"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2947,way,506104603,,,school,amenity:school,Gamping,-7.7718684,110.3064884,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2948,way,506104604,,,school,amenity:school,Gamping,-7.772339,110.306315,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2949,way,506104605,,,school,amenity:school,Gamping,-7.7721183,110.3065473,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2950,way,506104606,,,school,amenity:school,Gamping,-7.7724044,110.3065358,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2951,way,506104607,,,school,amenity:school,Gamping,-7.7724513,110.306697,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2952,way,506104608,,,school,amenity:school,Gamping,-7.7724867,110.3068074,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2953,way,506104609,,,school,amenity:school,Gamping,-7.772515,110.3069131,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2954,way,506104610,,,school,amenity:school,Gamping,-7.7725487,110.3070185,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2955,way,506104611,,,school,amenity:school,Gamping,-7.7726096,110.3072066,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2956,way,506104612,,,school,amenity:school,Gamping,-7.7724342,110.3071128,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2957,way,506104613,,,school,amenity:school,Gamping,-7.7723815,110.3072906,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2958,way,506104614,,,school,amenity:school,Gamping,-7.7721654,110.3073673,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2959,way,506104615,,,school,amenity:school,Gamping,-7.7723009,110.3071669,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2960,way,506104616,,,school,amenity:school,Gamping,-7.7720741,110.3072086,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2961,way,506104617,,,school,amenity:school,Gamping,-7.7720484,110.3071034,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2962,way,506104618,,,school,amenity:school,Gamping,-7.7720251,110.3070015,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2963,way,506104619,,,school,amenity:school,Gamping,-7.7719841,110.3068822,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""school:type_idn"": ""sma""}",false,false,true,false
OSM-2964,way,506594889,Pasar Krempyeng,pasar krempyeng,marketplace,amenity:marketplace,Gamping,-7.7794596,110.2734279,marketplace,,,,06:00-18:00,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""addr:full"": ""Jalan sumbersari"", ""amenity"": ""marketplace"", ""capacity:persons"": ""50-100"", ""marketplace:authority"": ""officially_managed"", ""marketplace:type"": ""mixed"", ""name"": ""Pasar Krempyeng"", ""opening_hours"": ""06:00-18:00"", ""source"": ""survey""}",false,false,false,true
OSM-2965,way,529865160,Warung Bakmi Jawa Mbak Indri,warung bakmi jawa mbak indri,restaurant,amenity:restaurant,Gamping,-7.8135684,110.3433304,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Warung Bakmi Jawa Mbak Indri""}",false,true,false,false
OSM-2966,way,529865164,Warung Kita,warung kita,restaurant,amenity:restaurant,Gamping,-7.814402,110.3431576,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Warung Kita""}",false,true,false,false
OSM-2967,way,529865168,Bakpia Patuk 453,bakpia patuk 453,restaurant,amenity:restaurant,Gamping,-7.8138309,110.343182,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Bakpia Patuk 453""}",false,true,false,false
OSM-2968,way,529884126,Kedai Angkringan Tata Kahuripan,kedai angkringan tata kahuripan,cafe,amenity:cafe,Gamping,-7.811266,110.3444817,cafe,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""addr:full"": ""Jl. Nitiprayan, Ngestiharjo, Kasihan, Bantul, Daerah Istimewa Yogyakarta 55182"", ""amenity"": ""cafe"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Kedai Angkringan Tata Kahuripan""}",false,true,false,false
OSM-2969,way,529884133,Pondok Lesehan Bu Wiyogno,pondok lesehan bu wiyogno,restaurant,amenity:restaurant,Gamping,-7.8125948,110.343187,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Pondok Lesehan Bu Wiyogno""}",false,true,false,false
OSM-2970,way,529884134,Soto Sapi Pak Pur,soto sapi pak pur,restaurant,amenity:restaurant,Gamping,-7.8120436,110.3434422,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Soto Sapi Pak Pur""}",false,true,false,false
OSM-2971,way,529884135,Warung Kebon Nitiprayan,warung kebon nitiprayan,restaurant,amenity:restaurant,Gamping,-7.812706,110.3431623,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Warung Kebon Nitiprayan""}",false,true,false,false
OSM-2972,way,529884136,Warung Makan Bu Sarinem,warung makan bu sarinem,restaurant,amenity:restaurant,Gamping,-7.8137827,110.3443669,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Warung Makan Bu Sarinem""}",false,true,false,false
OSM-2973,way,529884137,K'Andy Air,k'andy air,marketplace,amenity:marketplace,Gamping,-7.8126677,110.3434697,marketplace,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""yes"", ""amenity"": ""marketplace"", ""building"": ""yes"", ""building:levels"": ""2"", ""building:roof"": ""tin"", ""building:structure"": ""reinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""K'Andy Air""}",false,false,false,true
OSM-2974,way,530115500,SD Negeri 1 Sribitan,sd negeri 1 sribitan,school,amenity:school,Gamping,-7.839527,110.3014157,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""Jl. Sribitan, Bangunjiwo, Kasihan, Bangunjiwo, Bantul, Daerah Istimewa Yogyakarta 55184"", ""amenity"": ""school"", ""name"": ""SD Negeri 1 Sribitan"", ""operator:type"": ""government"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2975,way,530342032,SDN Kwagon,sdn kwagon,school,amenity:school,Gamping,-7.7557347,110.2783209,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""name"": ""SDN Kwagon""}",false,false,true,false
OSM-2976,way,530392830,BSI Yogyakarta,bsi yogyakarta,university,amenity:university,Gamping,-7.8026107,110.3247272,university,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:city"": ""Bantul"", ""addr:place"": ""Ambarketawang"", ""addr:postcode"": ""55184"", ""addr:province"": ""Daerah Istimewa Jogjakarta"", ""addr:street"": ""Jl.Ringroad Barat"", ""amenity"": ""university"", ""name"": ""BSI Yogyakarta""}",false,false,true,false
OSM-2977,way,530392857,Griya Amalia,griya amalia,guest_house,tourism:guest_house,Gamping,-7.8033634,110.3235403,,guest_house,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:city"": ""Sleman"", ""addr:housenumber"": ""c6"", ""addr:place"": ""Ambarketawang"", ""addr:postcode"": ""55184"", ""addr:province"": ""Daerah Istimewa Jogjakarta"", ""addr:street"": ""Jl.Lingkar barat perumahan methoharmony"", ""name"": ""Griya Amalia"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-2978,way,530392886,STIKES Jenderal Ahmad Yani Yogyakarta,stikes jenderal ahmad yani yogyakarta,university,amenity:university,Gamping,-7.8049481,110.3236255,university,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:city"": ""Sleman"", ""addr:place"": ""Ambarketawang"", ""addr:postcode"": ""55294"", ""addr:province"": ""Daerah Istimewa Jogjakarta"", ""addr:street"": ""Jl.Ringroad Barat"", ""amenity"": ""university"", ""name"": ""STIKES Jenderal Ahmad Yani Yogyakarta"", ""name:etymology:wikidata"": ""Q2992817"", ""name:etymology:wikipedia"": ""id:Ahmad Yani""}",false,false,true,false
OSM-2979,way,530612299,SD Semarangan 5,sd semarangan 5,school,amenity:school,Gamping,-7.7813385,110.2981281,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""Sidokarto, Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55564"", ""amenity"": ""school"", ""name"": ""SD Semarangan 5"", ""operator:type"": ""government"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2980,way,530612319,Pasar Bibis,pasar bibis,marketplace,amenity:marketplace,Gamping,-7.7836994,110.299288,marketplace,,,,06:00 - 12:00,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""addr:full"": ""Jalan Ruwulu Kulon"", ""amenity"": ""marketplace"", ""building"": ""marketplace"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""capacity:persons"": ""100-250"", ""marketplace:authority"": ""officially_managed"", ""marketplace:type"": ""mixed"", ""name"": ""Pasar Bibis"", ""opening_hours"": ""06:00 - 12:00"", ""source"": ""survey""}",false,false,false,true
OSM-2981,way,530756999,SD Negeri Mancasan,sd negeri mancasan,school,amenity:school,Gamping,-7.8171782,110.3061529,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""Mancasan, Ambarketawang, Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294"", ""amenity"": ""school"", ""name"": ""SD Negeri Mancasan"", ""operator:type"": ""government"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2982,way,530814564,Kamila Swalayan,kamila swalayan,retail,shop:supermarket,Gamping,-7.8118409,110.3369224,,,supermarket,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Kamila Swalayan"", ""shop"": ""supermarket""}",false,false,false,true
OSM-2983,way,530827205,SD Negeri Jetak,sd negeri jetak,school,amenity:school,Gamping,-7.7638683,110.3115568,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""Jalan Godean, Sidokarto, Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55564"", ""amenity"": ""school"", ""name"": ""SD Negeri Jetak"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2984,way,530827212,SD Negeri Margoluwih,sd negeri margoluwih,school,amenity:school,Gamping,-7.7594534,110.3105437,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""Jl. Desa Mandungan I, Margoluwih, Seyegan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55264"", ""amenity"": ""school"", ""name"": ""SD Negeri Margoluwih"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2985,way,533745208,SDN KANDANGAN I,sdn kandangan i,school,amenity:school,Gamping,-7.7397227,110.2880981,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""addr:full"": ""JL. KURAHAN III"", ""amenity"": ""school"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""plastered"", ""building:walls"": ""brick"", ""name"": ""SDN KANDANGAN I"", ""school:type_idn"": ""sd""}",false,false,true,false
OSM-2986,way,556005512,TK PKK Pundong II,tk pkk pundong ii,school,amenity:school,Gamping,-7.7383837,110.3143944,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""TK PKK Pundong II""}",false,false,true,false
OSM-2987,way,610366475,Khaira Homestay,khaira homestay,hostel,tourism:hostel,Gamping,-7.8027437,110.3450489,,hostel,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Khaira Homestay"", ""tourism"": ""hostel""}",false,false,false,true
OSM-2988,way,610398448,Hotel Kinasih,hotel kinasih,hotel,tourism:hotel,Gamping,-7.8036863,110.3434265,,hotel,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Hotel Kinasih"", ""tourism"": ""hotel""}",false,false,false,true
OSM-2989,way,610474009,Warung Bu Pon,warung bu pon,restaurant,amenity:restaurant,Gamping,-7.8129158,110.343438,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""building:roof"": ""tile"", ""building:structure"": ""unreinforced_masonry"", ""building:walls"": ""brick"", ""name"": ""Warung Bu Pon""}",false,true,false,false
OSM-2990,way,610698720,Omah Pari Boutique Hotel,omah pari boutique hotel,hotel,tourism:hotel,Gamping,-7.8049367,110.3478084,,hotel,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Omah Pari Boutique Hotel"", ""tourism"": ""hotel""}",false,false,false,true
OSM-2991,way,610973880,SD Negeri Tamansari II Yogyakarta,sd negeri tamansari ii yogyakarta,school,amenity:school,Gamping,-7.8063455,110.3469354,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SD Negeri Tamansari II Yogyakarta""}",false,false,true,false
OSM-2992,way,611471751,SD Muhammadiyah Wirobrajan 3,sd muhammadiyah wirobrajan 3,school,amenity:school,Gamping,-7.8025074,110.3498443,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""yes"", ""name"": ""SD Muhammadiyah Wirobrajan 3""}",false,false,true,false
OSM-2993,way,611471878,Hotel Dermaga Keluarga,hotel dermaga keluarga,hotel,tourism:hotel,Gamping,-7.8011936,110.3494249,,hotel,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Hotel Dermaga Keluarga"", ""tourism"": ""hotel""}",false,false,false,true
OSM-2994,way,613167833,Wisma Azalia,wisma azalia,hotel,tourism:hotel,Gamping,-7.8085259,110.340191,,hotel,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""building"": ""yes"", ""name"": ""Wisma Azalia"", ""tourism"": ""hotel""}",false,false,false,true
OSM-2995,way,613180551,Pasar Desa Nirmala,pasar desa nirmala,marketplace,amenity:marketplace,Gamping,-7.8292514,110.3431016,marketplace,,,,04:00-18:00,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""addr:full"": ""padokan kidul tirtonirmolo"", ""amenity"": ""marketplace"", ""building"": ""marketplace"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""capacity:persons"": "">500"", ""marketplace:authority"": ""officially_managed"", ""marketplace:type"": ""mixed"", ""name"": ""Pasar Desa Nirmala"", ""opening_hours"": ""04:00-18:00"", ""source"": ""survey""}",false,false,false,true
OSM-2996,way,613180667,SD N PADOKAN 2,sd n padokan 2,school,amenity:school,Gamping,-7.8283624,110.3454276,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""name"": ""SD N PADOKAN 2""}",false,false,true,false
OSM-2997,way,613197972,SD Negeri Padokan 1,sd negeri padokan 1,school,amenity:school,Gamping,-7.8288485,110.3428392,school,,,,,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""amenity"": ""school"", ""building"": ""school"", ""name"": ""SD Negeri Padokan 1""}",false,false,true,false
OSM-2998,way,613203929,Pasar Klewonan,pasar klewonan,marketplace,amenity:marketplace,Gamping,-7.7489334,110.2710479,marketplace,,,,05:00-10:00,,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,2026-06-24T16:09:28.207754+00:00,"{""access:roof"": ""no"", ""addr:full"": ""JALAN DUSUN KLEWONAN"", ""amenity"": ""marketplace"", ""building"": ""marketplace"", ""building:condition"": ""good"", ""building:floor"": ""ceramics"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""building:roof"": ""tile"", ""building:structure"": ""confined_masonry"", ""capacity:persons"": ""100-250"", ""marketplace:authority"": ""officially_managed"", ""marketplace:type"": ""agricultural"", ""name"": ""Pasar Klewonan"", ""opening_hours"": ""05:00-10:00"", ""source"": ""survey""}",false,false,false,true
