poi_id,name,name_clean,category,zone,latitude,longitude,address,source,source_url,confidence,notes,record_origin,validation_status,match_method,osm_type,osm_id,extracted_at
OSM-1907,SD Bopkri Demangan III,sd bopkri demangan iii,school,Depok,-7.7817371,110.3945898,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,362353411,2026-06-24T16:07:57.357772+00:00
OSM-1908,Warung Makan Indomie,warung makan indomie,restaurant,Depok,-7.7778233,110.3957946,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,362353561,2026-06-24T16:07:57.357772+00:00
OSM-1909,Hotel LPP Convention,hotel lpp convention,hotel,Depok,-7.7797691,110.3926938,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362357813,2026-06-24T16:07:57.357772+00:00
OSM-1910,SMP Muhammadiyah 3 Depok,smp muhammadiyah 3 depok,school,Depok,-7.778555,110.3911267,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,362358194,2026-06-24T16:07:57.357772+00:00
OSM-1911,Woodpecker Pavilion,woodpecker pavilion,hotel,Depok,-7.7784926,110.3932628,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362358196,2026-06-24T16:07:57.357772+00:00
OSM-1912,SD Muhamadiyah Demangan,sd muhamadiyah demangan,school,Depok,-7.7817143,110.3907666,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,362358335,2026-06-24T16:07:57.357772+00:00
OSM-1913,CW Coffee,cw coffee,cafe,Depok,-7.7730415,110.4095564,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,362361289,2026-06-24T16:07:57.357772+00:00
OSM-1914,TK - SD Budi Mulia Dua,tk - sd budi mulia dua,school,Depok,-7.7670433,110.4104809,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,362362097,2026-06-24T16:07:57.357772+00:00
OSM-1915,Hotel Tafana Yogyakarta,hotel tafana yogyakarta,hotel,Depok,-7.7704022,110.4049934,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362367006,2026-06-24T16:07:57.357772+00:00
OSM-1916,Roemah Djogja Guest House,roemah djogja guest house,hotel,Depok,-7.767852,110.4032903,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362367018,2026-06-24T16:07:57.357772+00:00
OSM-1917,Hotel Gardenia,hotel gardenia,hotel,Depok,-7.7662995,110.4023517,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362367287,2026-06-24T16:07:57.357772+00:00
OSM-1918,,,retail,Ngaglik Selatan,-7.7189263,110.4041416,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362369009,2026-06-24T16:09:35.619220+00:00
OSM-1919,Selat Solo,selat solo,restaurant,Ngaglik Selatan,-7.7210214,110.4028501,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362369025,2026-06-24T16:09:35.619220+00:00
OSM-1920,Alfamart,alfamart,retail,Ngaglik Selatan,-7.7195402,110.4038089,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362369043,2026-06-24T16:09:35.619220+00:00
OSM-1921,Mina Swalayan,mina swalayan,retail,Ngaglik Selatan,-7.7187363,110.4042567,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362369045,2026-06-24T16:09:35.619220+00:00
OSM-1922,PHD Delivery,phd delivery,fast_food,Ngaglik Selatan,-7.7205508,110.4031592,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362369099,2026-06-24T16:09:35.619220+00:00
OSM-1923,Bakmi Jowo Handayani,bakmi jowo handayani,restaurant,Ngaglik Selatan,-7.7215384,110.4025831,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362369238,2026-06-24T16:09:35.619220+00:00
OSM-1924,Warung Makan Nayla,warung makan nayla,restaurant,Ngaglik Selatan,-7.7190891,110.4046938,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362373705,2026-06-24T16:09:35.619220+00:00
OSM-1925,Lesehan Ayam Sore,lesehan ayam sore,restaurant,Ngaglik Selatan,-7.721345,110.403137,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362373728,2026-06-24T16:09:35.619220+00:00
OSM-1927,SMP Hamong Putera Ngaglik,smp hamong putera ngaglik,school,Ngaglik Selatan,-7.719672,110.4059438,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362374047,2026-06-24T16:09:35.619220+00:00
OSM-1928,Hotel Purnama,hotel purnama,hotel,Ngaglik Selatan,-7.7194241,110.4054541,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362374048,2026-06-24T16:09:35.619220+00:00
OSM-1929,SD Negeri Gentan,sd negeri gentan,school,Ngaglik Selatan,-7.719738,110.4063023,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362374053,2026-06-24T16:09:35.619220+00:00
OSM-1930,,,school,Depok,-7.7771225,110.381224,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362378649,2026-06-24T16:08:05.739952+00:00
OSM-1931,,,school,Depok,-7.7768885,110.3813523,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362378792,2026-06-24T16:08:05.739952+00:00
OSM-1932,SD Negeri Samirono,sd negeri samirono,school,Depok,-7.7771117,110.3813652,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362378807,2026-06-24T16:08:05.739952+00:00
OSM-1933,Bilik Kopi,bilik kopi,cafe,Ngaglik Selatan,-7.7161353,110.4065766,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362388248,2026-06-24T16:09:35.619220+00:00
OSM-1934,Susu Lovers,susu lovers,cafe,Ngaglik Selatan,-7.7168948,110.4055976,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362388406,2026-06-24T16:09:35.619220+00:00
OSM-1935,Kebun Buah Naga,kebun buah naga,cafe,Ngaglik Selatan,-7.7164869,110.4060085,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362388538,2026-06-24T16:09:35.619220+00:00
OSM-1936,Bakmi Jawa Pak Yono,bakmi jawa pak yono,restaurant,Ngaglik Selatan,-7.7160418,110.4057948,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362388644,2026-06-24T16:09:35.619220+00:00
OSM-1937,Mas Pee,mas pee,restaurant,Ngaglik Selatan,-7.7164714,110.406217,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,362388665,2026-06-24T16:09:35.619220+00:00
OSM-1938,Kost Cattleya Kepuh,kost cattleya kepuh,hostel,Depok,-7.7816946,110.3846104,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hostel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362414647,2026-06-24T16:08:05.739952+00:00
OSM-1939,First Living,first living,hotel,Depok,-7.7693089,110.4005772,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362488191,2026-06-24T16:07:57.357772+00:00
OSM-1940,Burjo pamungkas,burjo pamungkas,restaurant,Depok,-7.7676899,110.3938194,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,362491333,2026-06-24T16:07:57.357772+00:00
OSM-1941,Hotel Srikandi,hotel srikandi,hotel,Depok,-7.7674276,110.3959173,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362491685,2026-06-24T16:07:57.357772+00:00
OSM-1942,SD Negeri Puren,sd negeri puren,school,Depok,-7.7674979,110.3957292,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,362491702,2026-06-24T16:07:57.357772+00:00
OSM-1943,Reddoorz Plus Affandi Gejayan,reddoorz plus affandi gejayan,hotel,Depok,-7.7691007,110.39171,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362491739,2026-06-24T16:07:57.357772+00:00
OSM-1944,Reddoorz Gejayan,reddoorz gejayan,hotel,Depok,-7.7669962,110.3959733,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362491767,2026-06-24T16:07:57.357772+00:00
OSM-1945,Politeknik LPP,politeknik lpp,college,Depok,-7.7840206,110.3844791,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:college; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362493968,2026-06-24T16:08:05.739952+00:00
OSM-1946,Super Indo,super indo,retail,Depok,-7.783485,110.382572,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:supermarket; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362493991,2026-06-24T16:08:05.739952+00:00
OSM-1947,D'Paragon Pringwulung Jogja,d'paragon pringwulung jogja,hotel,Depok,-7.771745,110.3960491,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362494840,2026-06-24T16:07:57.357772+00:00
OSM-1948,Paperplane Coffee,paperplane coffee,cafe,Depok,-7.7748886,110.3932312,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,362495082,2026-06-24T16:07:57.357772+00:00
OSM-1949,K Homestay,k homestay,hotel,Depok,-7.771776,110.3951122,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362495565,2026-06-24T16:07:57.357772+00:00
OSM-1950,Rivisha Hotel Condongcatur,rivisha hotel condongcatur,hotel,Depok,-7.7726359,110.3999168,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362499478,2026-06-24T16:07:57.357772+00:00
OSM-1951,SD Muhammadiyah Sapen Papringan,sd muhammadiyah sapen papringan,school,Depok,-7.7754877,110.3974637,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,362499643,2026-06-24T16:07:57.357772+00:00
OSM-1952,Circle K,circle k,retail,Depok,-7.7738314,110.4012297,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,362499791,2026-06-24T16:07:57.357772+00:00
OSM-1953,Vee Hotel Catur Tunggal,vee hotel catur tunggal,hotel,Depok,-7.7606703,110.3821294,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362512048,2026-06-24T16:08:05.739952+00:00
OSM-1954,OYO 1150 Omah Ladrang,oyo 1150 omah ladrang,hotel,Depok,-7.7611584,110.3799902,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362512096,2026-06-24T16:08:05.739952+00:00
OSM-1955,OYO 2008 Sellinas Family Residence Syariah,oyo 2008 sellinas family residence syariah,hotel,Depok,-7.763235,110.3827447,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362528327,2026-06-24T16:08:05.739952+00:00
OSM-1956,UD Gudeg Kendhil,ud gudeg kendhil,restaurant,Depok,-7.7632746,110.3828099,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362528501,2026-06-24T16:08:05.739952+00:00
OSM-1957,SD Negeri Bhayangkara,sd negeri bhayangkara,school,Depok,-7.7853445,110.3837895,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362534776,2026-06-24T16:08:05.739952+00:00
OSM-1958,Grhatama Guest House Catur Tunggal,grhatama guest house catur tunggal,hotel,Depok,-7.7559865,110.3816927,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Depok/Mlati to Depok",osm,osm_only,osm_only,way,362542944,2026-06-24T16:08:05.739952+00:00
