poi_id,name,category,zone,latitude,longitude,address,source,confidence,notes,record_origin,osm_type,osm_id,osm_primary_key,osm_primary_value,zone_matches,matched_baseline_poi_id
OSM-0724,Indraloka,lodging,Depok/Mlati,-7.7795395,110.3752202,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,node,1640515471,tourism,hotel,Depok/Mlati,
OSM-0725,HokBen,fast_food,Depok/Mlati,-7.7576446,110.3817008,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Mlati. brand=HokBen; cuisine=japanese,osm,node,1646580099,amenity,fast_food,Depok/Mlati,
OSM-0726,Grand Diamond Hotel Yogyakarta,lodging,Depok,-7.782535,110.4234932,"Jalan Laksda Adisucipto, 48, Yogyakarta",OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok. brand=Grand Diamond Hotel Yogyakarta,osm,node,1652912717,tourism,hotel,Depok,
OSM-0727,Villa Hanis,lodging,Depok/Mlati/Ngaglik Selatan,-7.7327152,110.3771558,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,node,1652969654,tourism,hotel,Depok/Mlati/Ngaglik Selatan,
OSM-0728,Rumah Mertua,lodging,Depok/Mlati/Ngaglik Selatan,-7.7408272,110.3687121,"Jl. Palagan Tentara Pelajar, Yogjakarta",OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,node,1654208565,tourism,hotel,Depok/Mlati/Ngaglik Selatan,
OSM-0729,Kopi Jos,cafe,Depok/Mlati,-7.788877,110.365722,Jalan Wongsodirjan,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati.,osm,node,1697828567,amenity,cafe,Depok/Mlati,
OSM-0730,RM Padang AMBO,restaurant,Depok/Mlati,-7.7659179,110.3794555,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,1748289552,amenity,restaurant,Depok/Mlati,
OSM-0731,RM Padang Lima Sekawan,restaurant,Depok/Mlati,-7.7659964,110.3799566,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,1748289570,amenity,restaurant,Depok/Mlati,
OSM-0732,Boulevard,minimarket,Depok/Mlati,-7.7661066,110.3804074,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok/Mlati.,osm,node,1748290351,shop,supermarket,Depok/Mlati,
OSM-0733,Wara Computer,minimarket,Depok/Mlati,-7.7660791,110.3801783,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok/Mlati. opening_hours=Mo-Su 07:00-21:30,osm,node,1748290458,shop,supermarket,Depok/Mlati,
OSM-0734,Jogja Chicken,fast_food,Depok/Mlati,-7.7662178,110.3807467,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Mlati.,osm,node,1748292226,amenity,fast_food,Depok/Mlati,
OSM-0735,Ayam Goreng Pak Parman,restaurant,Depok/Ngaglik Selatan,-7.7343365,110.3934698,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan. cuisine=chicken,osm,node,1769351619,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-0736,Kedai 24,cafe,Depok/Ngaglik Selatan,-7.7340935,110.3931782,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Ngaglik Selatan. cuisine=coffee_shop,osm,node,1769351631,amenity,cafe,Depok/Ngaglik Selatan,
OSM-0737,Soto Pak Jamal,restaurant,Depok/Ngaglik Selatan,-7.7342307,110.3937036,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan.,osm,node,1769351633,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-0738,Siomay Kang Cepot,fast_food,Depok/Ngaglik Selatan,-7.7341938,110.3952303,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Ngaglik Selatan.,osm,node,1769352229,amenity,fast_food,Depok/Ngaglik Selatan,
OSM-0739,Super Indo,minimarket,Depok,-7.7728342,110.4085831,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok. brand=Super Indo,osm,node,1769415206,shop,supermarket,Depok,
OSM-0740,Jimbaran Resto,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7310313,110.3811303,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. cuisine=fish,osm,node,1769537992,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-0741,Iga Sapi Bali,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7310099,110.383584,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,node,1769538005,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-0742,Rumah Makan Khao Pad,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7328141,110.3848526,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. cuisine=thai,osm,node,1769538007,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-0743,Rumah Palagan,lodging,Depok/Mlati/Ngaglik Selatan,-7.7320593,110.3832218,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati/Ngaglik Selatan.,osm,node,1769538027,tourism,hotel,Depok/Mlati/Ngaglik Selatan,
OSM-0744,Bebek Tepi Sawah Jogja,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7306551,110.3800023,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. cuisine=regional,osm,node,1769543339,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
OSM-0745,Rasane Seafood & Ikan Bakar,restaurant,Depok/Mlati/Ngaglik Selatan,-7.7302118,110.3789859,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati/Ngaglik Selatan. cuisine=fish,osm,node,1769543344,amenity,restaurant,Depok/Mlati/Ngaglik Selatan,
